"Número Contrato";"Código Órgão Superior";"Nome Órgão Superior";"Código Órgão";"Nome Órgão";"Código UG";"Nome UG";"Número Termo Aditivo";"Data Publicação";"Objeto"
"000022024";"26000";"Ministério da Educação";"26272";"Fundação Universidade do Maranhão";"154041";"FUNDACAO UNIVERSIDADE FEDERAL DO MARANHAO";"000032024";"26/09/2024";"Objetivo: O PRESENTE TERMO ADITIVO TEM POR OBJETO ADEQUAÇÃO DO PLANO DE TRABALHO À ALTERAÇÃO DE RUBRICA."
"003262023";"26000";"Ministério da Educação";"26272";"Fundação Universidade do Maranhão";"154041";"FUNDACAO UNIVERSIDADE FEDERAL DO MARANHAO";"000012024";"04/07/2024";"Objetivo: O PRESENTE TERMO ADITIVO TEM POR OBJETO REMANEJAMENTO DO PLANO DE TRABALHO DA FUNDAÇÃO RELACIONADO AO TED DE Nº 001303/2023 REALIZADO ENTRE A AEB E UFMA, BEM COMO O ACRÉSCIMO DE R$ 468.200,00 (QUATROCENTOS E SESSENTA E OITO MIL E DUZENTOS REAIS) QUE CORRESPONDE HÁ, APROXIMADAMENTE, 5,26% DO VALOR ORIGINAL DO CONTRATO COM VIGÊNCIA DE PARCERIA ATÉ 31/12/2025."
"003272023";"26000";"Ministério da Educação";"26272";"Fundação Universidade do Maranhão";"154041";"FUNDACAO UNIVERSIDADE FEDERAL DO MARANHAO";"000012024";"08/03/2024";"Objetivo: O PRESENTE TERMO ADITIVO TEM POR OBJETO ADEQUAÇÃO DO PLANO DE TRABALHO À REALIZAÇÃO DAS METAS CONSONANTES NO PROJETO CAMINHOS AMEAFRICANOS: PROGRAMA DE INTERCÂMBIOS SUL-SUL."
"003272023";"26000";"Ministério da Educação";"26272";"Fundação Universidade do Maranhão";"154041";"FUNDACAO UNIVERSIDADE FEDERAL DO MARANHAO";"000022024";"01/10/2024";"Objetivo: O PRESENTE TERMO ADITIVO TEM POR OBJETO ADEQUAÇÃO DO PLANO DE TRABALHO À REALIZAÇÃO DAS METAS CONSONANTES NO PROJETO CAMINHOS AMEAFRICANOS: PROGRAMA DE INTERCÂMBIOS SUL-SUL."
"000312023";"26000";"Ministério da Educação";"26274";"Fundação Universidade Federal de Uberlândi";"154043";"FUNDACAO UNIVERSIDADE FEDERAL DE UBERLANDIA";"000012024";"27/03/2024";"Objetivo: ACRESCENTAR MAIS 2.400 VALES-TRANSPORTES, PERFAZENDO UM ACRÉSCIMO NO VALOR DE R$ R$ 10.800,00, REPRESENTANDO 25% DO VALOR INICIAL ATUALIZADO DO CONTRATO"
"000312023";"26000";"Ministério da Educação";"26274";"Fundação Universidade Federal de Uberlândi";"154043";"FUNDACAO UNIVERSIDADE FEDERAL DE UBERLANDIA";"000022024";"07/11/2024";"Objetivo: O PRESENTE TERMO ADITIVO TEM POR OBJETO PRORROGAR O PRAZO DA VIGÊNCIA CONTRATUAL DE 22/01/2025 A 22/01/2026, SEM REAJUSTE DE PREÇOS."
"000662023";"26000";"Ministério da Educação";"26274";"Fundação Universidade Federal de Uberlândi";"154043";"FUNDACAO UNIVERSIDADE FEDERAL DE UBERLANDIA";"000012024";"28/08/2024";"Objetivo: ACRESCENTAR SERVIÇOS NO VALOR DE R$ 38.657,12 (TRINTA E OITO MIL SEISCENTOS E CINQUENTA E SETE REAIS E DOZE CENTAVOS) CONFORME PLANILHA 5566958; E REPACTUAR O CRONOGRAMA FÍSICO - FINANCEIRO NOS TERMOS DO DOCUMENTO SEI Nº 5566962."
"000662023";"26000";"Ministério da Educação";"26274";"Fundação Universidade Federal de Uberlândi";"154043";"FUNDACAO UNIVERSIDADE FEDERAL DE UBERLANDIA";"000022024";"07/10/2024";"Objetivo: ACRESCENTAR SERVIÇOS NO VALOR DE R$ 181.064,08, CONFORME PLANILHA SEI Nº 5756828; PRORROGAR O PRAZO DE EXECUÇÃO PARA 15/10/2024; PRORROGAR O PRAZO DE VIGÊNCIA DE 08/10/2024 PARA 31/12/2024; E REPACTUAR O CRONOGRAMA FÍSICO - FINANCEIRO NOS TERMOS DO DOCUMENTO SEI Nº 5756834."
"000712023";"26000";"Ministério da Educação";"26274";"Fundação Universidade Federal de Uberlândi";"154043";"FUNDACAO UNIVERSIDADE FEDERAL DE UBERLANDIA";"000012024";"24/10/2024";"Objetivo: ACRESCENTAR SERVIÇOS NO VALOR TOTAL DE R$ 70.000,00 (SETENTA MIL REAIS), CONFORME DOCUMENTOS ANEXOS AO PROCESSO."
"000052024";"26000";"Ministério da Educação";"26275";"Fundação Universidade Federal do Acre";"154044";"FUNDACAO UNIVERSIDADE FEDERAL DO ACRE";"000062024";"07/02/2024";"Objetivo: O PRESENTE TERMO ADITIVO TEM POR OBJETO A CONCESSÃO DE REEQUILÍBRIO ECONÔMICO-FINANCEIRO AO CONTRATO N° 5/2024, CELEBRADO ENTRE A UNIVERSIDADE FEDERAL DO ACRE E A EMPRESA J. S. COMERCIO IMP. E EXP. LTDA, CONTRATO QUE TEM POR OBJETO A AQUISIÇÃO DE GÊNEROS ALIMENTÍCIOS NÃO PERECÍVEIS E PERECÍVEIS (CARNES E HORTIFRUTIS), PARA QUE SE POSSA VIABILIZAR A PRODUÇÃO DO CAFÉ DA MANHÃ, DO ALMOÇO E DO JANTAR, NO RESTAURANTE UNIVERSITÁRIO - RU, DO CAMPUS REITOR ÁULIO GÉLIO, DA UNIVERSIDADE FEDERA"
"001222023";"26000";"Ministério da Educação";"26276";"Fundação Universidade Federal do Mato Gross";"154045";"FUNDACAO UNIVERSIDADE FEDERAL DE MATO GROSSO";"000012024";"06/05/2024";"Objetivo: PRORROGAR PRAZO DE EXECUÇÃO, DE 24/04/2024 A 24/06/2024."
"001222023";"26000";"Ministério da Educação";"26276";"Fundação Universidade Federal do Mato Gross";"154045";"FUNDACAO UNIVERSIDADE FEDERAL DE MATO GROSSO";"000022024";"19/11/2024";"Objetivo: PRORROGAR O PRAZO DE VIGÊNCIA DO CONTRATO Nº 122/FUFMT/2023, POR 6 (SEIS) MESES, CONTEMPLANDO-SE, NESTA OCASIÃO, O PERÍODO DE 28/12/2024 A 28/06/2025, BEM COMO TAMBÉM, PRORROGAR O PRAZO DE EXECUÇÃO DO MESMO CONTRATO, POR 6 (SEIS) MESES, CONTEMPLANDO-SE NESTA OCASIÃO, O PERÍODO DE 24/06/2024 A 24/12/2024, NOS TERMOS DO ART. 57, II, DA LEI Nº 8.666, DE 1993; ACRESCENTAR 1,13% DO VALOR INICIAL ATUALIZADO DO CONTRATO, A PARTIR DA ASSINATURA DESTE INSTRUMENTO, EQUIVALENTE A R$ 6.812,20 (SEIS MIL O"
"001242023";"26000";"Ministério da Educação";"26276";"Fundação Universidade Federal do Mato Gross";"154045";"FUNDACAO UNIVERSIDADE FEDERAL DE MATO GROSSO";"000012024";"07/05/2024";"Objetivo: SUPRIMIR 0,94 % (NOVENTA E QUATRO CENTÉSIMOS POR CENTO) DO VALOR INICIAL ATUALIZADO DO CONTRATO, A PARTIR DA DATA DE ASSINATURA DESTE INSTRUMENTO, EQUIVALENTE A R$ 2.319,62 (DOIS MIL TREZENTOS E DEZENOVE REAIS E SESSENTA E DOIS CENTAVOS), NOS MOLDES DO ART. 65, INCISO II, ALÍNEA 'B', §§ 1º E 2º, DA LEI Nº 8.666/1993 ; ACRESCENTAR 13,85 % (TREZE INTEIROS E OITENTA E CINCO CENTÉSIMOS POR CENTO) AO VALOR INICIAL ATUALIZADO DO CONTRATO, A PARTIR DA DATA DE ASSINATURA DESTE INSTRUMENTO, EQUIVALENTE "
"001312023";"26000";"Ministério da Educação";"26276";"Fundação Universidade Federal do Mato Gross";"154045";"FUNDACAO UNIVERSIDADE FEDERAL DE MATO GROSSO";"000012024";"04/11/2024";"Objetivo: O OBJETO DO PRESENTE INSTRUMENTO É A AQUISIÇÃO DE CONTENTORES METÁLICOS PARA COLETA DE RESÍDUOS, PARA ATENDER AS DEMANDAS DA FUNDAÇÃO UNIVERSIDADE FEDERAL DE MATO GROSSO - FUFMT, NAS CONDIÇÕES ESTABELECIDAS NO TERMO DE REFERÊNCIA"
"000512023";"26000";"Ministério da Educação";"26278";"Fundação Universidade Federal de Pelotas";"154047";"FUNDACAO UNIVERSIDADE FEDERAL DE PELOTAS";"000012024";"17/04/2024";"Objetivo: REVISÃO DE PREÇOS DO CONTRATO EM RAZÃO DA ADEQUAÇÃO DOS VALORES DE EPI - EQUIPAMENTOS DE PROTEÇÃO INDIVIDUAL NA PCFP - PLANILHA DE CUSTO E FORMAÇÃO DE PREÇOS"
"000512023";"26000";"Ministério da Educação";"26278";"Fundação Universidade Federal de Pelotas";"154047";"FUNDACAO UNIVERSIDADE FEDERAL DE PELOTAS";"000022024";"02/08/2024";"Objetivo: ALTERAÇÃO QUALITATIVA EM RAZÃO DE AJUSTES NO INSTRUMENTO DE MEDIÇÃO DE RESULTADOS - IMR QUANTO AO LIMITE DE PONTUAÇÃO MENSAL PARA APLICAÇÃO DA SANÇÃO DE MULTA E ALTERAÇÃO CONTRATUAL DE ACRÉSCIMO QUANTITATIVO CONSISTENTE EM 24 POSTOS DE TRABALHO E 25 ITENS DE EQUIPAMENTOS, O QUE EQUIVALE A 18,12% DO VALOR INICIAL ATUALIZADO DO CONTRATO, A PARTIR DE 01/07/2024."
"000562023";"26000";"Ministério da Educação";"26278";"Fundação Universidade Federal de Pelotas";"154047";"FUNDACAO UNIVERSIDADE FEDERAL DE PELOTAS";"000012024";"01/11/2024";"Objetivo: PRORROGAÇÃO DO PRAZO DE VIGÊNCIA CONTRATUAL"
"000012024";"26000";"Ministério da Educação";"26280";"Fundação Universidade Federal de São Carlo";"154049";"FUNDACAO UNIVERSIDADE FEDERAL DE SAO CARLOS";"000012024";"28/11/2024";"Objetivo: ACRÉSCIMO DE VALORES"
"000022024";"26000";"Ministério da Educação";"26280";"Fundação Universidade Federal de São Carlo";"154049";"FUNDACAO UNIVERSIDADE FEDERAL DE SAO CARLOS";"000012024";"21/11/2024";"Objetivo: PRORROGAÇÃO DO PRAZO DE VIGÊNCIA POR 60 (SESSENTA) DIAS"
"000032024";"26000";"Ministério da Educação";"26280";"Fundação Universidade Federal de São Carlo";"154049";"FUNDACAO UNIVERSIDADE FEDERAL DE SAO CARLOS";"000012024";"07/11/2024";"Objetivo: PRORROGAÇÃO DO PRAZO DE VIGÊNCIA POR 12 (DOZE) MESES"
"000072024";"26000";"Ministério da Educação";"26280";"Fundação Universidade Federal de São Carlo";"154049";"FUNDACAO UNIVERSIDADE FEDERAL DE SAO CARLOS";"000012024";"17/07/2024";"Objetivo: ACRÉSCIMO DE SERVIÇOS DE APOIO LOGÍSTICO E OPERACIONAL DA FAI.UFSCAR NA ORGANIZAÇÃO DO EVENTO DE 19 DE JULHO DE 2024 E TAMBÉM DE TODAS AS CONTRATAÇÕES NECESSÁRIAS AO ACOMPANHAMENTO DOS PRIMEIROS MESES DAS BEZERRAS DO CONTRATO ADMINISTRATIVO Nº 07/2024"
"000742023";"26000";"Ministério da Educação";"26280";"Fundação Universidade Federal de São Carlo";"154049";"FUNDACAO UNIVERSIDADE FEDERAL DE SAO CARLOS";"000012024";"03/10/2024";"Objetivo: PRORROGAÇÃO DO PRAZO DE VIGÊNCIA POR 120 (CENTO E VINTE) DIAS"
"000902023";"26000";"Ministério da Educação";"26280";"Fundação Universidade Federal de São Carlo";"154049";"FUNDACAO UNIVERSIDADE FEDERAL DE SAO CARLOS";"000012024";"07/10/2024";"Objetivo: PRORROGAÇÃO DO PRAZO DE VIGÊNCIA POR 90 (NOVENTA) DIAS"
"000942023";"26000";"Ministério da Educação";"26280";"Fundação Universidade Federal de São Carlo";"154049";"FUNDACAO UNIVERSIDADE FEDERAL DE SAO CARLOS";"000012024";"11/11/2024";"Objetivo: PRORROGAÇÃO DO PRAZO DE VIGÊNCIA POR 153 (CENTO E CINQUENTA E TRÊS) DIAS, ABRANGENDO O PERÍODO ENTRE 23/12/2024 A 25/05/2025; BEM COMO A PRORROGAÇÃO DO PRAZO DE EXECUÇÃO POR 153 (CENTO E CINQUENTA E TRÊS) DIAS, COM INÍCIO EM 16/09/2024, ENCERRANDO-SE EM 16/02/2025"
"001302023";"26000";"Ministério da Educação";"26282";"Universidade Federal de Viçosa";"154051";"UNIVERSIDADE FEDERAL DE VICOSA";"000012024";"12/07/2024";"Objetivo: CONSTITUI OBJETO DO PRESENTE TERMO ADITIVO A PRORROGAÇÃO DE PRAZO DE EXECUÇÃO, DE VIGÊNCIA E ADOÇÃO DO CRONOGRAMA FÍSICO-FINANCEIRO. DO CONTRATO Nº 130/2023."
"000032024";"26000";"Ministério da Educação";"26283";"Fundação Universidade Federal do Mato Gross";"154054";"FUNDACAO UNIVERS.FED. DE MATO GROSSO DO SUL";"000012024";"20/05/2024";"Objetivo: O PRESENTE TERMO ADITIVO TEM POR OBJETO PRORROGAR A SUA VIGÊNCIA POR MAIS 90 (NOVENTA) DIAS, CONFORME PREVISTO NA CLÁUSULA SEGUNDA - DA VIGÊNCIA E NOS TERMOS DO §1º, DO ART. 57 DA LEI 8.666/93, COM INÍCIO NA DATA DE 19/05/2024 E TÉRMINO EM 17/08/2024, NÃO ENSEJANDO O ACRÉSCIMO NA QUANTIDADE DE ITENS E NOS VALORES ORA CONTRATADOS."
"001412023";"26000";"Ministério da Educação";"26283";"Fundação Universidade Federal do Mato Gross";"154054";"FUNDACAO UNIVERS.FED. DE MATO GROSSO DO SUL";"000012024";"13/09/2024";"Objetivo: 2.1 - O PRESENTE TERMO ADITIVO TEM POR OBJETO: A) ACRESCER AO VALOR CONTRATUAL NOS TERMOS DO PARÁGRAFO 1º DO ART. 65 DA LEI 8.666/93, A QUANTIA DE R$ 138.799,30 (CENTO E TRINTA E OITO MIL SETECENTOS E NOVENTA E NOVE REAIS E TRINTA CENTAVOS), CORRESPONDENTE AO ACRÉSCIMO DE R$ 17,42% EM RELAÇÃO AO VALOR ORIGINAL DO CONTRATO; C) EM RAZÃO DO ACRÉSCIMO O VALOR DO CONTRATO DE R$ 796.721,16 (SETECENTOS E NOVENTA E SEIS MIL SETECENTOS E VINTE E UM REAIS E DEZESSEIS CENTAVOS), É ALTERADO PARA R$ 935.520"
"001432023";"26000";"Ministério da Educação";"26283";"Fundação Universidade Federal do Mato Gross";"154054";"FUNDACAO UNIVERS.FED. DE MATO GROSSO DO SUL";"000012024";"26/06/2024";"Objetivo: 1.1 - O PRESENTE TERMO ADITIVO TEM POR OBJETO: A) PRORROGAR O PRAZO DE VIGÊNCIA CONTRATUAL POR MAIS 60 (SESSENTA) DIAS CORRIDOS A PARTIR DE 09/07/2024 A 07/09/2024. B) PRORROGAR O PRAZO DE EXECUÇÃO DOS SERVIÇOS POR MAIS 30 (TRINTA) DIAS CORRIDOS A PARTIR DA ASSINATURA DESTE TERMO ADITIVO. C) VINCULA-SE AO PRESENTE TERMO ADITIVO O CRONOGRAMA FÍSICO-FINANCEIRO 4898233. D) ACRESCER AO VALOR GLOBAL DA OBRA O MONTANTE DE R$ 3.204,28 (TRÊS MIL DUZENTOS E QUATRO REAIS E VINTE E OITO CENTAVOS), REFERENTE"
"001432023";"26000";"Ministério da Educação";"26283";"Fundação Universidade Federal do Mato Gross";"154054";"FUNDACAO UNIVERS.FED. DE MATO GROSSO DO SUL";"000022024";"06/09/2024";"Objetivo: 1.1 - O PRESENTE TERMO ADITIVO TEM POR OBJETO: A) PRORROGAR O PRAZO DE VIGÊNCIA CONTRATUAL POR MAIS 60 (SESSENTA) DIAS CORRIDOS A PARTIR DE 08/09/2024 A 07/11/2024. B) PRORROGAR O PRAZO DE EXECUÇÃO DOS SERVIÇOS POR MAIS 30 (TRINTA) DIAS CORRIDOS A PARTIR DA ASSINATURA DESTE TERMO ADITIVO. 1.2. - O VALOR GLOBAL DO CONTRATO É R$ 120.246,31 (CENTO E VINTE MIL DUZENTOS E QUARENTA E SEIS REAIS E TRINTA E UM CENTAVOS)."
"001502023";"26000";"Ministério da Educação";"26283";"Fundação Universidade Federal do Mato Gross";"154054";"FUNDACAO UNIVERS.FED. DE MATO GROSSO DO SUL";"000012024";"27/09/2024";"Objetivo: 1.1 - O PRESENTE TERMO ADITIVO TEM POR OBJETO: A) PRORROGAR VIGÊNCIA CONTRATUAL A PARTIR DE 29/09/2024 ATÉ 31/07/2025; B) MODIFICAR O PLANO DE TRABALHO, SUBSTITUINDO O ANEXO I DO CONTRATO PELO ANEXO I DESTE TERMO ADITIVO (DOCUMENTO SEI 5039199);"
"000012024";"26000";"Ministério da Educação";"26285";"Fundação Universidade Federal de São João";"154069";"FUNDACAO UNIVERSIDADE FEDERAL DE S.J.DEL-REI";"000012024";"30/10/2024";"Objetivo: PRORROGAÇÃO DA EXECUÇÃO DOS SERVIÇOS POR MAIS 60 (SESSENTA) DIAS, A PARTIR DA EMISSÃO DE NOVA O.S., BEM COMO A PRORROGAÇÃO DA VIGÊNCIA CONTRATUAL POR MAIS 90 (NOVENTA) DIAS A PARTIR DE 09.01.2025 ATÉ 09.04.2025 E ADITAR OS SERVIÇOS NO VALOR TOTAL DE R$ 33.255,40"
"000992023";"26000";"Ministério da Educação";"26285";"Fundação Universidade Federal de São João";"154069";"FUNDACAO UNIVERSIDADE FEDERAL DE S.J.DEL-REI";"000012024";"25/09/2024";"Objetivo: CONFORME MEMO 2631/2024, PARECERES TÉCNICOS E PLANILHA DE CUSTOS : ADITAR SERVIÇOS NO VALOR DE R$ 3.064,88; SUPRIMIR SERVIÇOS NO VALOR DE R$ 4.247,70; ADITAR SERVIÇOS NOVOS NO VALOR DE R$10.800,56 E, POR FIM, REAJUSTAR OS VALORES DOS SERVIÇOS CONTRATUAIS E NOVOS"
"000502023";"26000";"Ministério da Educação";"26251";"Fundação Universidade Federal do Tocantins";"154419";"FUNDACAO UNIVERSIDADE FEDERAL DO TOCANTINS";"000272024";"16/04/2024";"Objetivo: PRORROGAR O PRAZO DE VIGÊNCIA DO CONTRATO Nº 50/2023, CUJO OBJETO É A CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA A EXECUÇÃO DO ACESSO PRINCIPAL AO CÂMPUS PALMAS DA UFT, POR MAIS 90 (NOVENTA) DIAS; PRORROGAR O PRAZO DE EXECUÇÃO DO OBJETO CONTRATUAL, COM FUNDAMENTO NO ARTIGO 57, §1º, DA LEI Nº 8.666, DE 1993, POR MAIS 90 (NOVENTA) DIAS."
"000502023";"26000";"Ministério da Educação";"26251";"Fundação Universidade Federal do Tocantins";"154419";"FUNDACAO UNIVERSIDADE FEDERAL DO TOCANTINS";"000702024";"12/07/2024";"Objetivo: PRORROGAR O PRAZO DE VIGÊNCIA DO CONTRATO Nº 50/2023, CUJO OBJETO É A CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA A EXECUÇÃO DO ACESSO PRINCIPAL AO CÂMPUS PALMAS DA UFT, POR MAIS 30 (TRINTA) DIAS; PRORROGAR O PRAZO DE EXECUÇÃO DO OBJETO CONTRATUAL, COM FUNDAMENTO NO ARTIGO 57, §1º, DA LEI Nº 8.666, DE 1993, POR MAIS 30 (TRINTA) DIAS, SEGUNDO O CRONOGRAMA FÍSICO-FINANCEIRO EM ANEXO."
"000502023";"26000";"Ministério da Educação";"26251";"Fundação Universidade Federal do Tocantins";"154419";"FUNDACAO UNIVERSIDADE FEDERAL DO TOCANTINS";"000712024";"16/08/2024";"Objetivo: SUPRIMIR 1,93% DO VALOR INICIAL ATUALIZADO DO CONTRATO Nº 50/2023, CUJO OBJETO É A CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA A EXECUÇÃO DO ACESSO PRINCIPAL AO CÂMPUS PALMAS DA UFT, A PARTIR DA DATA DE ASSINATURA DESTE INSTRUMENTO, EQUIVALENTE A R$ 9.536,96 (NOVE MIL, QUINHENTOS E TRINTA E SEIS REAIS E NOVENTA E SEIS CENTAVOS); ACRESCENTAR 19,60% DO VALOR INICIAL ATUALIZADO DO CONTRATO Nº 50/2023, CUJO OBJETO É A CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA A EXECUÇÃO DO ACESSO PRINCIPAL AO C"
"000512023";"26000";"Ministério da Educação";"26251";"Fundação Universidade Federal do Tocantins";"154419";"FUNDACAO UNIVERSIDADE FEDERAL DO TOCANTINS";"000152024";"11/04/2024";"Objetivo: ACRESCENTAR 16,16% DO VALOR INICIAL ATUALIZADO DO CONTRATO Nº 51/2023, CUJO OBJETO É A PRESTAÇÃO DE SERVIÇOS DE ALARME MONITORADO."
"000512023";"26000";"Ministério da Educação";"26251";"Fundação Universidade Federal do Tocantins";"154419";"FUNDACAO UNIVERSIDADE FEDERAL DO TOCANTINS";"000752024";"13/11/2024";"Objetivo: PRORROGAR O PRAZO DA VIGÊNCIA DO CONTRATO Nº 51/2023, CUJO OBJETO É A PRESTAÇÃO DE SERVIÇOS DE ALARME MONITORADO, POR 12 (DOZE) MESES."
"000012024";"26000";"Ministério da Educação";"26350";"Fundação Universidade Federal da Grande Dou";"154502";"FUNDACAO UNIVERSIDADE FED. DA GRANDE DOURADOS";"000012024";"17/07/2024";"Objetivo: PRORROGAÇÃO DE VIGÊNCIA E ACRÉSCIMO DE VALOR"
"000032024";"26000";"Ministério da Educação";"26350";"Fundação Universidade Federal da Grande Dou";"154502";"FUNDACAO UNIVERSIDADE FED. DA GRANDE DOURADOS";"000012024";"20/06/2024";"Objetivo: ACRÉSCIMO DE VALOR"
"000192023";"26000";"Ministério da Educação";"26432";"Instituto Federal do Paraná";"154699";"INST. FED. DO PARANA/CAMPUS LONDRINA";"000012024";"07/08/2024";"Objetivo: O OBJETO DO PRESENTE INSTRUMENTO É PRORROGAR O PRAZO DE VIGÊNCIA DO CONTRATO 19/23-LONDRINA POR 12 (DOZE) MESES, CONTEMPLANDO-SE, NESTA OCASIÃO, O PERÍODO DE 18 DE JULHO DE 2024 A 18 DE JULHO DE 2025, NOS TERMOS DO ART. 57, INCISO II, DA LEI 8.666, DE 1933."
"000402023";"26000";"Ministério da Educação";"26412";"Instituto Federal do Sul de Minas Gerais";"154809";"IFSULDEMINAS - CAMPUS POCOS DE CALDAS";"000402023";"18/09/2024";"Objetivo: O PRESENTE TERMO ADIOVO TEM COMO OBJETO O ACRÉSCIMO DE 25% NOS QUANOTAOVOS DOS ÍTENS 05, 06, 07, 08, 09, 10, 11 E 12"
"000412023";"26000";"Ministério da Educação";"26412";"Instituto Federal do Sul de Minas Gerais";"154809";"IFSULDEMINAS - CAMPUS POCOS DE CALDAS";"000012024";"22/10/2024";"Objetivo: ACRÉSCIMO DE 25, VINTE E CINCO POR CENTO, DO ITEM 1 DO CONTRATO."
"000422023";"26000";"Ministério da Educação";"26412";"Instituto Federal do Sul de Minas Gerais";"154809";"IFSULDEMINAS - CAMPUS POCOS DE CALDAS";"000012024";"19/07/2024";"Objetivo: ACRÉSCIMO DE 25% AO ÍTEM 04."
"000252024";"26000";"Ministério da Educação";"26435";"Instituto Federal do Rio Grande do Norte";"154838";"INST FED RN / CAMPUS CEARA-MIRIM";"000322024";"16/02/2024";"Objetivo: O PRESENTE TERMO TEM POR OBJETIVO A SUB-ROGAÇÃO TOTAL DO CONTRATO DE PRESTAÇÃO DE SERVIÇO Nº 025/2024-PROAD/IFRN PARA O IFRN/CM, A PARTIR DA ASSINATURA DESTE TERMO, EM OBSERVÂNCIA AO PARECER N. 00036/2024/PF-IFRN/PFIFRIO GRANDE DO NORTE/PGF/AGU."
"000012024";"26000";"Ministério da Educação";"26408";"Instituto Federal do Maranhão";"154859";"IFMA/CAMPUS SJ DE RIBAMAR";"000012024";"01/05/2024";"Objetivo: ACRESCENTAR 25% DO VALOR INICIAL ATUALIZADO DO CONTRATO, A PARTIR DA DATA DE ASSINATURA DESTE INSTRUMENTO, EQUIVALENTE A R$ 26.931,00 (VINTE E SEIS MIL, NOVECENTOS E TRINTA E UM REAIS), NOS MOLDES DO ART. 65, INCISO I, ALÍNEA 'B', § 1º, DA LEI N.º 8.666/1993."
"000952023";"26000";"Ministério da Educação";"26443";"Empresa Brasileira de Serviços Hospitalares";"155011";"HOSPITAL DE CLINICAS DA UFTM";"000012024";"18/11/2024";"Objetivo: PRORROGAÇÃO DO PRAZO DE VIGÊNCIA DO CONTRATO POR MAIS 12 (DOZE) MESES, COM INÍCIO NA DATA DE 05/01/2025 E ENCERRAMENTO EM 04/01/2026, COM FUNDAMENTO NOS ARTIGOS 147, CAPUT, 149, INCISO I, E 150, TODOS DO RLCE 2.0."
"001072023";"26000";"Ministério da Educação";"26443";"Empresa Brasileira de Serviços Hospitalares";"155017";"HOSPITAL UNIVERSITARIO DA UFS";"000012024";"07/10/2024";"Objetivo: O PRESENTE TERMO ADITIVO TEM POR OBJETO: A) O ACRÉSCIMO DO VALOR CONTRATUAL NO IMPORTE DE R$ 10.963,76 (DEZ MIL, NOVECENTOS E SESSENTA E TRÊS REAIS E SETENTA E SEIS CENTAVOS) O QUE REPRESENTA 1,66% DO VALOR TOTAL DO CONTRATO, CONFORME PREVISTO NO EDITAL E ANEXOS DA CONCORRÊNCIA 01/2023."
"000172023";"26000";"Ministério da Educação";"26443";"Empresa Brasileira de Serviços Hospitalares";"155022";"EBSERH HC-UFPE";"000012024";"11/04/2024";"Objetivo: SUBSTITUIÇÃO DA MATRIZ PELA FILIAL NA EXECUÇÃO DO CONTRATO ADMINISTRATIVO, NOS SEGUINTES TERMOS: SUBSTITUIÇÃO DO CNPJ Nº 09.445.502/0001-09, QUE TEM SEDE LOCALIZADA NA PRAÇA SILVIO ROMERO, Nº 55, CONJUNTO 56, CIDADE MÃE DO CÉU, SÃO PAULO/SP, CEP 03323- 000, PARA A FILIAL DE PERNAMBUCO, CNPJ Nº 09.445.502/0009-58, COM LOCALIZAÇÃO NA RUA RODRIGUES DE ABREU, 399, MAURICIO DE NASSAU, CARUARU/PE."
"000192023";"26000";"Ministério da Educação";"26443";"Empresa Brasileira de Serviços Hospitalares";"155022";"EBSERH HC-UFPE";"000012024";"04/10/2024";"Objetivo: O PRESENTE TERMO ADITIVO TEM POR OBJETO A ALTERAÇÃO DO CONTRATO Nº 19/2023, EM RAZÃO DA MODIFICAÇÃO DOS PROJETOS DO SISTEMA DE DETECÇÃO E ALARME DE INCÊNDIO E DAS INSTALAÇÕES ELÉTRICAS PARA MELHOR ADEQUAÇÃO TÉCNICA AOS OBJETIVOS DA OBRA, DEMONSTRADA NO PARECER - SEI 140 (40587763) E NO PARECER - SEI 141 (40587768), NOS SEGUINTES TERMOS: A) ALTERAÇÃO QUALITATIVA DO OBJETO CONTRATUAL, COM FULCRO NO ART. 171, INCISO I DO RLCE 2.0, MEDIANTE ACRÉSCIMO DE 4,12% E SUPRESSÃO DE 0,32% SOBRE O"
"000012024";"26000";"Ministério da Educação";"26443";"Empresa Brasileira de Serviços Hospitalares";"155125";"HOSPITAL UNIVERSITARIO DE SANTA MARIA";"000012024";"18/06/2024";"Objetivo: O OBJETO CONTRATUAL FICA ACRESCIDO NA ORDEM DE R$ 547.110,60, EQUIVALENTE A 4,05% % DO VALOR INICIAL ATUALIZADO DO CONTRATO, A PARTIR DE 01/07/2024"
"000012024";"26000";"Ministério da Educação";"26443";"Empresa Brasileira de Serviços Hospitalares";"155125";"HOSPITAL UNIVERSITARIO DE SANTA MARIA";"000022024";"22/08/2024";"Objetivo: EM DECORRÊNCIA DE REVISÃO DE PREÇOS E DE REPACTUAÇÃO, O VALOR MENSAL DO REFERIDO CONTRATO PASSA A SER DE R$ 1.425.609,25 TOTALIZANDO O VALOR ANUAL DE R$ 17.107.311,00 A PARTIR DE 01/07/2024"
