"Código Órgão";"Nome Órgão";"Código UG";"Nome UG";"Número Contrato";"Código Item Compra";"Descrição Item Compra";"Descrição Complementar Item Compra";"Quantidade Item";"Valor Item"
"52121";"Comando do Exército";"160745";"CENTRO DE DESENVOLVIMENTO DE SISTEMAS";"000092023";"1607450500003202200004";"SERVIÇO ENGENHARIA";"SERVIÇO COMUM DE ENGENHARIA DE TELECOMUNICAÇÕES E ELETRÔNICA PARA INSTALAÇÃO D E INFRAESTRUTURA ELÉTRICA PREDIAL ADEQUADOS À REDE DE TELECOMUNICAÇÕES, COM FO RNECIMENTO DE MATERIAL, CONFORME ESPECIFICAÇÕES TÉCNICAS MÍNIMAS DESCRITAS NO TERMO DE REFERÊNCIA E SEUS APÊNDICES";"456";"699,00"
"26448";"Universidade Federal do Sul e Sudeste do Par";"158718";"UNIVERSIDADE FEDERAL DO SUL E SUDESTE DO PARA";"000092023";"1587180690059202300001";"ADMINISTRAÇÃO , EXECUÇÃO PROJETO EDUCACIONAL - CONVÊNIO , ESTÁGIO , UNIVERSITÁRIO , MONITOR";"ADMINISTRAÇÃO / EXECUÇÃO PROJETO EDUCACIONAL - CONVÊNIO / ESTÁGIO / UNIVERSITÁRIO / MONITOR";"1";"71833,63"
"52121";"Comando do Exército";"160745";"CENTRO DE DESENVOLVIMENTO DE SISTEMAS";"000092023";"1607450500003202200007";"SERVIÇO ENGENHARIA";"SERVIÇO COMUM DE ENGENHARIA DE TELECOMUNICAÇÕES E ELETRÔNICA PARA INSTALAÇÃO D E INFRAESTRUTURA EM PVC, EM ESTRUTURA PREDIAL, COM FORNECIMENTO DE MATERIAL, CONFORME ESPECIFICAÇÕES TÉCNICAS MÍNIMAS DESCRITAS NO TERMO DE REFERÊNCIA E SE US APÊNDICES";"142";"95,00"
"52131";"Comando da Marinha";"762200";"CENTRO DE INSTRUCAO ALMIRANTE WANDENKOLK";"000092023";"7622000500028202200001";"ADMINISTRAÇÃO / GERENCIAMENTO-MANUTENÇÃO VEÍCULO AUTOMOTIVO";"ADMINISTRAÇÃO / GERENCIAMENTO-MANUTENÇÃO VEÍCULO AUTOMOTIVO";"1";"0,00"
"52121";"Comando do Exército";"160745";"CENTRO DE DESENVOLVIMENTO DE SISTEMAS";"000092023";"1607450500003202200008";"SERVIÇO ENGENHARIA";"SERVIÇO COMUM DE ENGENHARIA DE TELECOMUNICAÇÕES E ELETRÔNICA PARA INSTALAÇÃO D E INFRAESTRUTURA METÁLICA DE ALUMÍNIO EXTRUDADO, EM ESTRUTURA PREDIAL, COM FOR NECIMENTO DE MATERIAL, CONFORME ESPECIFICAÇÕES TÉCNICAS MÍNIMAS DESCRITAS NO TERMO DE REFERÊNCIA E SEUS APÊNDICES";"220";"350,00"
"52131";"Comando da Marinha";"762200";"CENTRO DE INSTRUCAO ALMIRANTE WANDENKOLK";"000092023";"7622000500028202200003";"PEÇAS , ACESSÓRIOS EQUIPAMENTOS OFICINA MANUTENÇÃO";"PEÇAS , ACESSÓRIOS EQUIPAMENTOS OFICINA MANUTENÇÃO";"300000";"1,00"
"52121";"Comando do Exército";"160745";"CENTRO DE DESENVOLVIMENTO DE SISTEMAS";"000092023";"1607450500003202200003";"SERVIÇO ENGENHARIA";"SERVIÇO COMUM DE ENGENHARIA DE TELECOMUNICAÇÕES E ELETRÔNICA PARA INSTALAÇÃO D E INFRAESTRUTURA METÁLICA PARA MONITORAMENTO ELETRÔNICO E SEM FIO, COM FORNECI MENTO DE MATERIAL, CONFORME ESPECIFICAÇÕES TÉCNICAS MÍNIMAS DESCRITAS NO TERM O DE REFERÊNCIA E SEUS APÊNDICES";"1";"9300,00"
"52131";"Comando da Marinha";"762200";"CENTRO DE INSTRUCAO ALMIRANTE WANDENKOLK";"000092023";"7622000500028202200002";"MANUTENÇÃO DE VEÍCULOS LEVES - PARTE MECÂNICA";"MANUTENÇÃO DE VEÍCULOS LEVES - PARTE MECÂNICA";"200000";"1,00"
"52121";"Comando do Exército";"160745";"CENTRO DE DESENVOLVIMENTO DE SISTEMAS";"000092023";"1607450500003202200002";"SERVIÇO ENGENHARIA";"SERVIÇO COMUM DE ENGENHARIA DE TELECOMUNICAÇÕES E ELETRÔNICA PARA INSTALAÇÃO E CERTIFICAÇÃO DE INFRAESTRUTURA METÁLICA DE TELECOMUNICAÇÕES, COM FORNECIMENTO DE MATERIAL, CONFORME ESPECIFICAÇÕES TÉCNICAS MÍNIMAS DESCRITAS NO TERMO DE REFERÊNCIA E SEUS APÊNDICES";"436";"1000,00"
"52121";"Comando do Exército";"160224";"PARQUE REGIONAL DE MANUTENCAO/5";"000092023";"1602240600045202300001";"INSTALAÇÃO / MANUTENÇÃO ELÉTRICA - PREDIAL, INDUSTRIAL";"INSTALAÇÃO / MANUTENÇÃO ELÉTRICA - PREDIAL, INDUSTRIAL";"1";"39997,00"
"52121";"Comando do Exército";"160745";"CENTRO DE DESENVOLVIMENTO DE SISTEMAS";"000092023";"1607450500003202200009";"SERVIÇO ENGENHARIA";"SERVIÇO COMUM DE ENGENHARIA DE TELECOMUNICAÇÕES E ELETRÔNICA PARA INSTALAÇÃO D E INFRAESTRUTURA SUBTERRÂNEA PARA TELECOMUNICAÇÕES, COM FORNECIMENTO DE MATERI AL, CONFORME ESPECIFICAÇÕES TÉCNICAS MÍNIMAS DESCRITAS NO TERMO DE REFERÊNCIA E SEUS APÊNDICES";"10";"600,00"
"25205";"Fundação Instituto Brasileiro de Geografia ";"114616";"SUPERINTENDENCIA ESTADUAL DO IBGE EM SERGIPE";"000092023";"1146160600020202300001";"ELABORAÇÃO , ANÁLISE PROJETO - ENGENHARIA";"ELABORAÇÃO / ANÁLISE PROJETO - ENGENHARIA";"1";"5490,00"
"52121";"Comando do Exército";"160745";"CENTRO DE DESENVOLVIMENTO DE SISTEMAS";"000092023";"1607450500003202200006";"SERVIÇO ENGENHARIA";"SERVIÇO COMUM DE ENGENHARIA DE TELECOMUNICAÇÕES E ELETRÔNICA PARA INSTALAÇÃO D E INFRAESTRUTURA METÁLICA HORIZONTAL COM PROTEÇÃO ANTICORROSIVA, EM ESTRUTURA PREDIAL, COM FORNECIMENTO DE MATERIAL, CONFORME ESPECIFICAÇÕES TÉCNICAS MÍNIM AS DESCRITAS NO TERMO DE REFERÊNCIA E SEUS APÊNDICES";"362";"189,00"
"30802";"Polícia Rodoviária Federal";"200131";"SUPERINTENDENCIA DA PRF EM RONDONIA";"000092023";"2001310500009202300006";"ESTUDOS E PROJETOS DE ARQUITETURA";"ESTUDOS E PROJETOS DE ARQUITETURA";"4500";"4,00"
"30802";"Polícia Rodoviária Federal";"200232";"SUPERINTENDENCIA DA PRF EM RORAIMA";"000092023";"2002320500003202300001";"AR CONDICIONADO - MANUTENÇÃO SISTEMA CENTRAL";"AR CONDICIONADO - MANUTENÇÃO SISTEMA CENTRAL";"4";"51,74"
"30802";"Polícia Rodoviária Federal";"200131";"SUPERINTENDENCIA DA PRF EM RONDONIA";"000092023";"2001310500009202300012";"ESTUDOS E PROJETOS - INSTALAÇÕES PREDIAIS";"ESTUDOS E PROJETOS - INSTALAÇÕES PREDIAIS";"3800";"4,80"
"30802";"Polícia Rodoviária Federal";"200232";"SUPERINTENDENCIA DA PRF EM RORAIMA";"000092023";"2002320500003202300004";"AR CONDICIONADO - MANUTENÇÃO SISTEMA CENTRAL";"AR CONDICIONADO - MANUTENÇÃO SISTEMA CENTRAL";"17";"103,48"
"30802";"Polícia Rodoviária Federal";"200131";"SUPERINTENDENCIA DA PRF EM RONDONIA";"000092023";"2001310500009202300019";"ESTUDOS E PROJETOS - INSTALAÇÕES PREDIAIS";"ESTUDOS E PROJETOS - INSTALAÇÕES PREDIAIS";"6945";"1,39"
"30802";"Polícia Rodoviária Federal";"200232";"SUPERINTENDENCIA DA PRF EM RORAIMA";"000092023";"2002320500003202300011";"AR CONDICIONADO - INSTALAÇÃO/MONTAGEM/DESMONTAGEM/REMOÇÃO - (PAREDE / SISTEMAS)";"AR CONDICIONADO - INSTALAÇÃO/MONTAGEM/DESMONTAGEM/REMOÇÃO - (PAREDE / SISTEMAS)";"25";"178,45"
"30802";"Polícia Rodoviária Federal";"200131";"SUPERINTENDENCIA DA PRF EM RONDONIA";"000092023";"2001310500009202300010";"ESTUDOS E PROJETOS DE INSTALAÇÃO DE REDE COMUNICAÇÃO / LOCAL";"ESTUDOS E PROJETOS DE INSTALAÇÃO DE REDE COMUNICAÇÃO / LOCAL";"3400";"4,00"
"30802";"Polícia Rodoviária Federal";"200232";"SUPERINTENDENCIA DA PRF EM RORAIMA";"000092023";"2002320500003202300008";"MANUTENÇÃO DE GELADEIRAS E BEBEDOUROS";"MANUTENÇÃO DE GELADEIRAS E BEBEDOUROS";"5";"51,74"
"30802";"Polícia Rodoviária Federal";"200131";"SUPERINTENDENCIA DA PRF EM RONDONIA";"000092023";"2001310500009202300013";"ESTUDOS E PROJETOS - INSTALAÇÕES PREDIAIS";"ESTUDOS E PROJETOS - INSTALAÇÕES PREDIAIS";"1000";"4,00"
"36000";"Ministério da Saúde - Unidades com vínculo";"257048";"DISTRITO SANIT.ESP.INDIGENA - LITORAL SUL";"000092023";"2570480500007202300048";"PRESTAÇÃO DE SERVIÇO DE LIMPEZA E CONSERVAÇÃO - ÁREAS INTERNAS - OUTRAS NECESSIDADES - OUTRA PRODUTIVIDADE";"PRESTAÇÃO DE SERVIÇO DE LIMPEZA E CONSERVAÇÃO - ÁREAS INTERNAS - OUTRAS NECESSIDADES - OUTRA PRODUTIVIDADE";"1";"2861,48"
"30802";"Polícia Rodoviária Federal";"200131";"SUPERINTENDENCIA DA PRF EM RONDONIA";"000092023";"2001310500009202300021";"ESTUDOS E PROJETOS - INSTALAÇÕES PREDIAIS";"ESTUDOS E PROJETOS - INSTALAÇÕES PREDIAIS";"5300";"1,00"
"30802";"Polícia Rodoviária Federal";"200232";"SUPERINTENDENCIA DA PRF EM RORAIMA";"000092023";"2002320500003202300007";"MANUTENÇÃO DE GELADEIRAS E BEBEDOUROS";"MANUTENÇÃO DE GELADEIRAS E BEBEDOUROS";"27";"93,98"
"30802";"Polícia Rodoviária Federal";"200131";"SUPERINTENDENCIA DA PRF EM RONDONIA";"000092023";"2001310500009202300005";"ESTUDOS E PROJETOS DE ARQUITETURA";"ESTUDOS E PROJETOS DE ARQUITETURA";"3400";"3,50"
"30802";"Polícia Rodoviária Federal";"200232";"SUPERINTENDENCIA DA PRF EM RORAIMA";"000092023";"2002320500003202300009";"MANUTENÇÃO FILTRO / PURIFICADOR ÁGUA";"MANUTENÇÃO FILTRO / PURIFICADOR ÁGUA";"4";"30,62"
"30802";"Polícia Rodoviária Federal";"200131";"SUPERINTENDENCIA DA PRF EM RONDONIA";"000092023";"2001310500009202300022";"ESTUDO E PROJETO - ENERGIA FOTOVOLTÁICA";"ESTUDO E PROJETO - ENERGIA FOTOVOLTÁICA";"6900";"13,00"
"30802";"Polícia Rodoviária Federal";"200232";"SUPERINTENDENCIA DA PRF EM RORAIMA";"000092023";"2002320500003202300005";"AR CONDICIONADO - MANUTENÇÃO SISTEMA CENTRAL";"AR CONDICIONADO - MANUTENÇÃO SISTEMA CENTRAL";"4";"19,01"
"30802";"Polícia Rodoviária Federal";"200131";"SUPERINTENDENCIA DA PRF EM RONDONIA";"000092023";"2001310500009202300001";"ESTUDOS E PROJETOS DE ARQUITETURA";"ESTUDOS E PROJETOS DE ARQUITETURA";"3400";"6,20"
"30802";"Polícia Rodoviária Federal";"200232";"SUPERINTENDENCIA DA PRF EM RORAIMA";"000092023";"2002320500003202300002";"AR CONDICIONADO - MANUTENÇÃO SISTEMA CENTRAL";"AR CONDICIONADO - MANUTENÇÃO SISTEMA CENTRAL";"4";"82,36"
"30802";"Polícia Rodoviária Federal";"200131";"SUPERINTENDENCIA DA PRF EM RONDONIA";"000092023";"2001310500009202300008";"ESTUDOS E PROJETOS DE ESTRUTURAS - CONCRETO ARMADO";"ESTUDOS E PROJETOS DE ESTRUTURAS - CONCRETO ARMADO";"4500";"8,00"
"30802";"Polícia Rodoviária Federal";"200232";"SUPERINTENDENCIA DA PRF EM RORAIMA";"000092023";"2002320500003202300006";"MANUTENÇÃO DE GELADEIRAS E BEBEDOUROS";"MANUTENÇÃO DE GELADEIRAS E BEBEDOUROS";"11";"93,98"
"30802";"Polícia Rodoviária Federal";"200131";"SUPERINTENDENCIA DA PRF EM RONDONIA";"000092023";"2001310500009202300011";"ESTUDOS E PROJETOS DE INSTALAÇÃO ELETRÔNICA";"ESTUDOS E PROJETOS DE INSTALAÇÃO ELETRÔNICA";"3400";"2,30"
"30802";"Polícia Rodoviária Federal";"200232";"SUPERINTENDENCIA DA PRF EM RORAIMA";"000092023";"2002320500003202300010";"MANUTENÇÃO DE SISTEMAS DE REFRIGERAÇÃO";"MANUTENÇÃO DE SISTEMAS DE REFRIGERAÇÃO";"37";"25,34"
"30802";"Polícia Rodoviária Federal";"200131";"SUPERINTENDENCIA DA PRF EM RONDONIA";"000092023";"2001310500009202300002";"ESTUDOS E PROJETOS DE ARQUITETURA";"ESTUDOS E PROJETOS DE ARQUITETURA";"5300";"19,00"
"36000";"Ministério da Saúde - Unidades com vínculo";"257048";"DISTRITO SANIT.ESP.INDIGENA - LITORAL SUL";"000092023";"2570480500007202300053";"PRESTAÇÃO DE SERVIÇO DE LIMPEZA E CONSERVAÇÃO - ÁREAS INTERNAS - OUTRAS NECESSIDADES - OUTRA PRODUTIVIDADE";"PRESTAÇÃO DE SERVIÇO DE LIMPEZA E CONSERVAÇÃO - ÁREAS INTERNAS - OUTRAS NECESSIDADES - OUTRA PRODUTIVIDADE";"1";"2112,75"
"30802";"Polícia Rodoviária Federal";"200131";"SUPERINTENDENCIA DA PRF EM RONDONIA";"000092023";"2001310500009202300007";"ESTUDOS E PROJETOS DE ESTRUTURAS - CONCRETO ARMADO";"ESTUDOS E PROJETOS DE ESTRUTURAS - CONCRETO ARMADO";"4500";"3,00"
"36000";"Ministério da Saúde - Unidades com vínculo";"257048";"DISTRITO SANIT.ESP.INDIGENA - LITORAL SUL";"000092023";"2570480500007202300052";"PRESTAÇÃO DE SERVIÇO DE LIMPEZA E CONSERVAÇÃO - ÁREAS INTERNAS - OUTRAS NECESSIDADES - OUTRA PRODUTIVIDADE";"PRESTAÇÃO DE SERVIÇO DE LIMPEZA E CONSERVAÇÃO - ÁREAS INTERNAS - OUTRAS NECESSIDADES - OUTRA PRODUTIVIDADE";"1";"2112,75"
"30802";"Polícia Rodoviária Federal";"200131";"SUPERINTENDENCIA DA PRF EM RONDONIA";"000092023";"2001310500009202300014";"ESTUDOS E PROJETOS - INSTALAÇÕES PREDIAIS";"ESTUDOS E PROJETOS - INSTALAÇÕES PREDIAIS";"6945";"1,70"
"36000";"Ministério da Saúde - Unidades com vínculo";"257048";"DISTRITO SANIT.ESP.INDIGENA - LITORAL SUL";"000092023";"2570480500007202300037";"PRESTAÇÃO DE SERVIÇO DE LIMPEZA E CONSERVAÇÃO - ÁREAS INTERNAS - OUTRAS NECESSIDADES - OUTRA PRODUTIVIDADE";"PRESTAÇÃO DE SERVIÇO DE LIMPEZA E CONSERVAÇÃO - ÁREAS INTERNAS - OUTRAS NECESSIDADES - OUTRA PRODUTIVIDADE";"1";"2789,88"
"30802";"Polícia Rodoviária Federal";"200131";"SUPERINTENDENCIA DA PRF EM RONDONIA";"000092023";"2001310500009202300009";"ESTUDOS E PROJETOS DE INSTALAÇÃO ELÉTRICA";"ESTUDOS E PROJETOS DE INSTALAÇÃO ELÉTRICA";"5300";"5,20"
"36000";"Ministério da Saúde - Unidades com vínculo";"257048";"DISTRITO SANIT.ESP.INDIGENA - LITORAL SUL";"000092023";"2570480500007202300042";"PRESTAÇÃO DE SERVIÇO DE LIMPEZA E CONSERVAÇÃO - ÁREAS INTERNAS - OUTRAS NECESSIDADES - OUTRA PRODUTIVIDADE";"PRESTAÇÃO DE SERVIÇO DE LIMPEZA E CONSERVAÇÃO - ÁREAS INTERNAS - OUTRAS NECESSIDADES - OUTRA PRODUTIVIDADE";"1";"2701,17"
"30802";"Polícia Rodoviária Federal";"200131";"SUPERINTENDENCIA DA PRF EM RONDONIA";"000092023";"2001310500009202300004";"ESTUDOS E PROJETOS DE ARQUITETURA";"ESTUDOS E PROJETOS DE ARQUITETURA";"4500";"3,00"
"36000";"Ministério da Saúde - Unidades com vínculo";"257048";"DISTRITO SANIT.ESP.INDIGENA - LITORAL SUL";"000092023";"2570480500007202300049";"PRESTAÇÃO DE SERVIÇO DE LIMPEZA E CONSERVAÇÃO - ÁREAS INTER NAS - 12 HORAS DIURNAS - 2ª A DOMINGO - OUTRA PRODUTI";"PRESTAÇÃO DE SERVIÇO DE LIMPEZA E CONSERVAÇÃO - ÁREAS INTER NAS - 12 HORAS DIURNAS - 2ª A DOMINGO - OUTRA PRODUTIVIDADE";"2";"4290,59"
"30802";"Polícia Rodoviária Federal";"200131";"SUPERINTENDENCIA DA PRF EM RONDONIA";"000092023";"2001310500009202300017";"ESTUDOS E PROJETOS DE SUBESTAÇÕES DE ENERGIA ELÉTRICA ATÉ500KV";"ESTUDOS E PROJETOS DE SUBESTAÇÕES DE ENERGIA ELÉTRICA ATÉ500KV";"1800";"1,80"
"36000";"Ministério da Saúde - Unidades com vínculo";"257048";"DISTRITO SANIT.ESP.INDIGENA - LITORAL SUL";"000092023";"2570480500007202300043";"PRESTAÇÃO DE SERVIÇO DE LIMPEZA E CONSERVAÇÃO - ÁREAS INTERNAS - OUTRAS NECESSIDADES - OUTRA PRODUTIVIDADE";"PRESTAÇÃO DE SERVIÇO DE LIMPEZA E CONSERVAÇÃO - ÁREAS INTERNAS - OUTRAS NECESSIDADES - OUTRA PRODUTIVIDADE";"1";"2936,22"
"26432";"Instituto Federal do Paraná";"158397";"INST. FED. DO PARANA/CAMPUS PARANAGUA";"000092023";"1583970500023202300026";"LIVRO DIDÁTICO";"LIVRO DIDÁTICO";"354";"100,00"
"36000";"Ministério da Saúde - Unidades com vínculo";"257048";"DISTRITO SANIT.ESP.INDIGENA - LITORAL SUL";"000092023";"2570480500007202300046";"PRESTAÇÃO DE SERVIÇO DE LIMPEZA E CONSERVAÇÃO - ÁREAS INTERNAS - OUTRAS NECESSIDADES - OUTRA PRODUTIVIDADE";"PRESTAÇÃO DE SERVIÇO DE LIMPEZA E CONSERVAÇÃO - ÁREAS INTERNAS - OUTRAS NECESSIDADES - OUTRA PRODUTIVIDADE";"1";"3023,28"
"25208";"Superintendência de Seguros Privados";"173039";"SUPERINTENDENCIA DE SEGUROS PRIVADOS - RJ";"000092023";"1730390500009202300005";"OUTSOURCING DE IMPRESSÃO - LOCAÇÃO PÁGINAS IMPRESSAS A4 POLICROMÁTICA SEM PAPEL";"OUTSOURCING DE IMPRESSÃO - LOCAÇÃO PÁGINAS IMPRESSAS A4 POLICROMÁTICA SEM PAPEL";"790";"30,72"
"36000";"Ministério da Saúde - Unidades com vínculo";"257048";"DISTRITO SANIT.ESP.INDIGENA - LITORAL SUL";"000092023";"2570480500007202300051";"PRESTAÇÃO DE SERVIÇO DE LIMPEZA E CONSERVAÇÃO - ÁREAS INTERNAS - OUTRAS NECESSIDADES - OUTRA PRODUTIVIDADE";"PRESTAÇÃO DE SERVIÇO DE LIMPEZA E CONSERVAÇÃO - ÁREAS INTERNAS - OUTRAS NECESSIDADES - OUTRA PRODUTIVIDADE";"1";"2112,75"
"25208";"Superintendência de Seguros Privados";"173039";"SUPERINTENDENCIA DE SEGUROS PRIVADOS - RJ";"000092023";"1730390500009202300006";"OUTSOURCING DE IMPRESSÃO - LOCAÇÃO PÁGINAS IMPRESSAS A3 MONOCROMÁTICA SEM PAPEL";"OUTSOURCING DE IMPRESSÃO - LOCAÇÃO PÁGINAS IMPRESSAS A3 MONOCROMÁTICA SEM PAPEL";"2";"9,60"
"36000";"Ministério da Saúde - Unidades com vínculo";"257048";"DISTRITO SANIT.ESP.INDIGENA - LITORAL SUL";"000092023";"2570480500007202300040";"PRESTAÇÃO DE SERVIÇO DE LIMPEZA E CONSERVAÇÃO - ÁREAS INTERNAS - OUTRAS NECESSIDADES - OUTRA PRODUTIVIDADE";"PRESTAÇÃO DE SERVIÇO DE LIMPEZA E CONSERVAÇÃO - ÁREAS INTERNAS - OUTRAS NECESSIDADES - OUTRA PRODUTIVIDADE";"1";"2789,88"
"25208";"Superintendência de Seguros Privados";"173039";"SUPERINTENDENCIA DE SEGUROS PRIVADOS - RJ";"000092023";"1730390500009202300007";"OUTSOURCING DE IMPRESSÃO - LOCAÇÃO PÁGINAS IMPRESSAS A3 POLICROMÁTICA SEM PAPEL";"OUTSOURCING DE IMPRESSÃO - LOCAÇÃO PÁGINAS IMPRESSAS A3 POLICROMÁTICA SEM PAPEL";"20";"37,44"
"36000";"Ministério da Saúde - Unidades com vínculo";"257048";"DISTRITO SANIT.ESP.INDIGENA - LITORAL SUL";"000092023";"2570480500007202300036";"PRESTAÇÃO DE SERVIÇO DE LIMPEZA E CONSERVAÇÃO - ÁREAS INTERNAS - OUTRAS NECESSIDADES - OUTRA PRODUTIVIDADE";"PRESTAÇÃO DE SERVIÇO DE LIMPEZA E CONSERVAÇÃO - ÁREAS INTERNAS - OUTRAS NECESSIDADES - OUTRA PRODUTIVIDADE";"1";"2905,11"
"25208";"Superintendência de Seguros Privados";"173039";"SUPERINTENDENCIA DE SEGUROS PRIVADOS - RJ";"000092023";"1730390500009202300001";"OUTSOURCING DE IMPRESSÃO - LOCAÇÃO DE EQUIPAMENTO - MONOCROMÁTICO A4 ATÉ 30 PPM";"OUTSOURCING DE IMPRESSÃO - LOCAÇÃO DE EQUIPAMENTO - MONOCROMÁTICO A4 ATÉ 30 PPM";"11";"8288,64"
"36000";"Ministério da Saúde - Unidades com vínculo";"257048";"DISTRITO SANIT.ESP.INDIGENA - LITORAL SUL";"000092023";"2570480500007202300050";"PRESTAÇÃO DE SERVIÇO DE LIMPEZA E CONSERVAÇÃO - ÁREAS INTER NAS - 44 HORAS SEMANAIS DIURNAS - PRODUTIVIDADE 600 M2";"PRESTAÇÃO DE SERVIÇO DE LIMPEZA E CONSERVAÇÃO - ÁREAS INTER NAS - 44 HORAS SEMANAIS DIURNAS - PRODUTIVIDADE 600 M2";"1";"4517,91"
"25208";"Superintendência de Seguros Privados";"173039";"SUPERINTENDENCIA DE SEGUROS PRIVADOS - RJ";"000092023";"1730390500009202300004";"OUTSOURCING DE IMPRESSÃO - LOCAÇÃO PÁGINAS IMPRESSAS A4 SEMPAPEL";"OUTSOURCING DE IMPRESSÃO - LOCAÇÃO PÁGINAS IMPRESSAS A4 SEMPAPEL";"6953";"2,88"
"36000";"Ministério da Saúde - Unidades com vínculo";"257048";"DISTRITO SANIT.ESP.INDIGENA - LITORAL SUL";"000092023";"2570480500007202300045";"PRESTAÇÃO DE SERVIÇO DE LIMPEZA E CONSERVAÇÃO - ÁREAS INTERNAS - OUTRAS NECESSIDADES - OUTRA PRODUTIVIDADE";"PRESTAÇÃO DE SERVIÇO DE LIMPEZA E CONSERVAÇÃO - ÁREAS INTERNAS - OUTRAS NECESSIDADES - OUTRA PRODUTIVIDADE";"1";"2730,11"
"25208";"Superintendência de Seguros Privados";"173039";"SUPERINTENDENCIA DE SEGUROS PRIVADOS - RJ";"000092023";"1730390500009202300002";"OUTSOURCING DE IMPRESSÃO - LOCAÇÃO DE EQUIPAMENTO CONFORME TABELA CONSTANTE NO ITEM 1.1 DO TERMO DE REFERÊNCIA.";"OUTSOURCING DE IMPRESSÃO - LOCAÇÃO DE EQUIPAMENTO - POLICROMÁTICO POLICROMATICO A4 - DE 26 A 40 PPM";"3";"16681,44"
"36000";"Ministério da Saúde - Unidades com vínculo";"257048";"DISTRITO SANIT.ESP.INDIGENA - LITORAL SUL";"000092023";"2570480500007202300044";"PRESTAÇÃO DE SERVIÇO DE LIMPEZA E CONSERVAÇÃO - ÁREAS INTERNAS - OUTRAS NECESSIDADES - OUTRA PRODUTIVIDADE";"PRESTAÇÃO DE SERVIÇO DE LIMPEZA E CONSERVAÇÃO - ÁREAS INTERNAS - OUTRAS NECESSIDADES - OUTRA PRODUTIVIDADE";"1";"2730,11"
"30108";"Polícia Federal";"200402";"SUPERINTENDENCIA REGIONAL NO ESTADO DO AP";"000092023";"0";"Informação protegida por sigilo nos termos da legislação vigente";"Informação protegida por sigilo nos termos da legislação vigente";"1";"176512,89"
"36000";"Ministério da Saúde - Unidades com vínculo";"257048";"DISTRITO SANIT.ESP.INDIGENA - LITORAL SUL";"000092023";"2570480500007202300047";"PRESTAÇÃO DE SERVIÇO DE LIMPEZA E CONSERVAÇÃO - ÁREAS INTERNAS - OUTRAS NECESSIDADES - OUTRA PRODUTIVIDADE";"PRESTAÇÃO DE SERVIÇO DE LIMPEZA E CONSERVAÇÃO - ÁREAS INTERNAS - OUTRAS NECESSIDADES - OUTRA PRODUTIVIDADE";"1";"2730,11"
"30108";"Polícia Federal";"200402";"SUPERINTENDENCIA REGIONAL NO ESTADO DO AP";"000092023";"0";"Informação protegida por sigilo nos termos da legislação vigente";"Informação protegida por sigilo nos termos da legislação vigente";"639464";"0,97"
"36000";"Ministério da Saúde - Unidades com vínculo";"257048";"DISTRITO SANIT.ESP.INDIGENA - LITORAL SUL";"000092023";"2570480500007202300041";"PRESTAÇÃO DE SERVIÇO DE LIMPEZA E CONSERVAÇÃO - ÁREAS INTERNAS - OUTRAS NECESSIDADES - OUTRA PRODUTIVIDADE";"PRESTAÇÃO DE SERVIÇO DE LIMPEZA E CONSERVAÇÃO - ÁREAS INTERNAS - OUTRAS NECESSIDADES - OUTRA PRODUTIVIDADE";"1";"2840,50"
"30108";"Polícia Federal";"200402";"SUPERINTENDENCIA REGIONAL NO ESTADO DO AP";"000092023";"0";"Informação protegida por sigilo nos termos da legislação vigente";"Informação protegida por sigilo nos termos da legislação vigente";"1";"61013,01"
"36000";"Ministério da Saúde - Unidades com vínculo";"257048";"DISTRITO SANIT.ESP.INDIGENA - LITORAL SUL";"000092023";"2570480500007202300035";"PRESTAÇÃO DE SERVIÇO DE LIMPEZA E CONSERVAÇÃO - ÁREAS INTERNAS - OUTRAS NECESSIDADES - OUTRA PRODUTIVIDADE";"PRESTAÇÃO DE SERVIÇO DE LIMPEZA E CONSERVAÇÃO - ÁREAS INTERNAS - OUTRAS NECESSIDADES - OUTRA PRODUTIVIDADE";"1";"2730,11"
"30108";"Polícia Federal";"200402";"SUPERINTENDENCIA REGIONAL NO ESTADO DO AP";"000092023";"0";"Informação protegida por sigilo nos termos da legislação vigente";"Informação protegida por sigilo nos termos da legislação vigente";"390";"0,00"
"36000";"Ministério da Saúde - Unidades com vínculo";"257048";"DISTRITO SANIT.ESP.INDIGENA - LITORAL SUL";"000092023";"2570480500007202300039";"PRESTAÇÃO DE SERVIÇO DE LIMPEZA E CONSERVAÇÃO - ÁREAS INTERNAS - OUTRAS NECESSIDADES - OUTRA PRODUTIVIDADE";"PRESTAÇÃO DE SERVIÇO DE LIMPEZA E CONSERVAÇÃO - ÁREAS INTERNAS - OUTRAS NECESSIDADES - OUTRA PRODUTIVIDADE";"1";"2730,11"
"25208";"Superintendência de Seguros Privados";"173039";"SUPERINTENDENCIA DE SEGUROS PRIVADOS - RJ";"000092023";"1730390500009202300003";"OUTSOURCING DE IMPRESSÃO - LOCAÇÃO DE EQUIPAMENTO - POLICROMÁTICO A3";"OUTSOURCING DE IMPRESSÃO - LOCAÇÃO DE EQUIPAMENTO - POLICROMÁTICO A3";"1";"39441,12"
